run_name,sample_name,total_reads_processed,reads_with_any_adapters,total_basepairs_processed,basepairs_in_any_adapters,adapter_name,reads_with_this_adapter,length_trimmed,times_trimmed,times_expected
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,53,41,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,54,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,55,39,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,56,38,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,57,44,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,58,53,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,59,43,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,60,413,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,61,34,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,62,537,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,63,643,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,64,453,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,65,404,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,66,178,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,67,122,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,68,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,69,71,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,70,51,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,71,1640,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,72,53,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,73,71,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,74,92,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,75,102,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,76,90,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,77,55,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,78,104,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,79,138,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,80,25,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,81,44,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222917.fq.gz,1388159,13475,117993515,117525804, Adapter Illumina ,13475,82,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,4,6159,7313.0
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,5,1213,1828.2
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,6,563,457.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,7,110,114.3
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,8,77,28.6
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,9,58,7.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,10,121,1.8
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,11,90,0.4
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,12,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,13,43,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,14,63,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,15,36,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,16,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,17,119,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,18,64,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,19,43,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,20,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,21,50,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,22,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,23,55,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,24,41,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,25,78,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,26,62,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,27,45,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,28,38,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,29,45,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,30,48,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,31,57,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,32,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,33,67,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,34,92,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,35,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,36,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,37,54,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,38,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,39,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,40,30,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,41,47,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,42,53,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,43,32,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,44,31,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,45,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,46,45,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,47,86,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,48,70,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,49,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,50,34,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,51,62,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,52,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,53,47,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,54,38,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,55,56,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,56,36,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,57,72,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,58,60,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,59,51,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,60,250,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,61,68,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,62,293,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,63,292,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,64,340,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,65,499,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,66,197,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,67,357,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,68,325,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,69,265,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,70,154,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,71,725,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,72,205,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,73,177,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,74,119,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,75,127,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,76,54,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,77,74,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,78,145,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,79,263,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,80,100,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,81,110,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222920.fq.gz,1872117,16302,159129945,158635080, Adapter Illumina ,16302,82,116,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,4,4850,5251.7
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,5,970,1312.9
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,6,254,328.2
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,7,48,82.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,8,54,20.5
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,9,30,5.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,10,68,1.3
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,11,44,0.3
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,12,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,13,34,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,14,34,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,15,53,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,16,27,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,17,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,18,34,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,19,35,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,20,42,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,21,39,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,22,41,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,23,26,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,24,37,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,25,30,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,26,31,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,27,47,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,28,36,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,29,31,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,30,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,31,24,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,32,46,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,33,33,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,34,33,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,35,34,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,36,26,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,37,32,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,38,35,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,39,48,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,40,36,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,41,24,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,42,47,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,43,29,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,44,15,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,45,30,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,46,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,47,52,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,48,33,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,49,39,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,50,31,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,51,34,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,52,37,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,53,46,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,54,21,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,55,50,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,56,31,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,57,48,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,58,25,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,59,33,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,60,85,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,61,22,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,62,93,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,63,169,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,64,103,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,65,113,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,66,75,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,67,70,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,68,57,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,69,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,70,36,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,71,343,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,72,49,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,73,74,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,74,89,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,75,97,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,76,87,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,77,97,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,78,138,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,79,155,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,80,58,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,81,94,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222921.fq.gz,1344443,10305,114277655,114027985, Adapter Illumina ,10305,82,87,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222922.fq.gz,1681857,12965,142957845,142629321, Adapter Illumina ,12965,4,5486,6569.8
bioprj_PRJNA473221_Bombus-bifarius,SRR7222922.fq.gz,1681857,12965,142957845,142629321, Adapter Illumina ,12965,5,1127,1642.4
bioprj_PRJNA473221_Bombus-bifarius,SRR7222922.fq.gz,1681857,12965,142957845,142629321, Adapter Illumina ,12965,6,490,410.6
bioprj_PRJNA473221_Bombus-bifarius,SRR7222922.fq.gz,1681857,12965,142957845,142629321, Adapter Illumina ,12965,7,90,102.7
bioprj_PRJNA473221_Bombus-bifarius,SRR7222922.fq.gz,1681857,12965,142957845,142629321, Adapter Illumina ,12965,8,102,25.7
