Run,Altitude,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,env_biome,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue
SRR7222522,1143 m,OTHER,85,154668720,PRJNA473221,SAMN09268672,Invertebrate,59432300,UNIVERSITY OF ALABAMA,2016-07-31,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129232,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3103,Wenatachee N.F. NF Rd 7400 7.5 mi N of Cashmere,47.62704 N 120.46713 W,JDL3103,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL3103-WA18-2016--Bv,female,SRP149031,Thorax muscle
SRR7222523,1699 m,OTHER,85,134684795,PRJNA473221,SAMN09268675,Invertebrate,49669653,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129231,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3146,Mt Hood Meadows Ski Area,45.33274 N 121.67026 W,JDL3146,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL3146-OR05-2016--Bv,female,SRP149031,Thorax muscle
SRR7222524,1699 m,OTHER,85,146703285,PRJNA473221,SAMN09268674,Invertebrate,53892561,UNIVERSITY OF ALABAMA,2016-08-03,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129230,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3145,Mt Hood Meadows Ski Area,45.33274 N 121.67026 W,JDL3145,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL3145-OR05-2016--Bv,female,SRP149031,Thorax muscle
SRR7222525,1699 m,OTHER,85,121878950,PRJNA473221,SAMN09268677,Invertebrate,48347946,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129229,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3148,Mt Hood Meadows Ski Area,45.33274 N 121.67026 W,JDL3148,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL3148-OR05-2016--Bv,female,SRP149031,Thorax muscle
SRR7222526,1245 m,OTHER,85,155440265,PRJNA473221,SAMN09268641,Invertebrate,60653322,UNIVERSITY OF ALABAMA,2016-05-25,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129228,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL2935,HWY 242 from Sisters Road Closed gate east of Mckenzie Pass,44.30656 N 121.71135 W,JDL2935,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL2935-OR01-2016--Bv,female,SRP149031,Thorax muscle
SRR7222527,1699 m,OTHER,85,139837920,PRJNA473221,SAMN09268679,Invertebrate,54977350,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129227,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3151,Mt Hood Meadows Ski Area,45.33274 N 121.67026 W,JDL3151,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL3151-OR05-2016--Bv,female,SRP149031,Thorax muscle
SRR7222528,1699 m,OTHER,85,97910310,PRJNA473221,SAMN09268678,Invertebrate,39356158,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129226,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3149,Mt Hood Meadows Ski Area,45.33274 N 121.67026 W,JDL3149,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL3149-OR05-2016--Bv,female,SRP149031,Thorax muscle
SRR7222529,2539 m,OTHER,85,117039475,PRJNA473221,SAMN09268260,Invertebrate,73356174,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129225,USA,North America,USA:California,Illumina HiSeq 2000,JDL577,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL577,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL577-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222530,2539 m,OTHER,85,143884855,PRJNA473221,SAMN09268261,Invertebrate,93031485,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129224,USA,North America,USA:California,Illumina HiSeq 2000,JDL578,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL578,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL578-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222531,2539 m,OTHER,85,156170245,PRJNA473221,SAMN09268252,Invertebrate,98961818,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129223,USA,North America,USA:California,Illumina HiSeq 2000,JDL569,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL569,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL569-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222532,2539 m,OTHER,85,160425345,PRJNA473221,SAMN09268253,Invertebrate,98136421,UNIVERSITY OF ALABAMA,2013-07-02,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129222,USA,North America,USA:California,Illumina HiSeq 2000,JDL570,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL570,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL570-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222533,2539 m,OTHER,85,160435970,PRJNA473221,SAMN09268254,Invertebrate,104876061,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129221,USA,North America,USA:California,Illumina HiSeq 2000,JDL571,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL571,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL571-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222534,2539 m,OTHER,85,112000505,PRJNA473221,SAMN09268255,Invertebrate,68908046,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129220,USA,North America,USA:California,Illumina HiSeq 2000,JDL572,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL572,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL572-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222535,2539 m,OTHER,85,107906565,PRJNA473221,SAMN09268256,Invertebrate,69849666,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129219,USA,North America,USA:California,Illumina HiSeq 2000,JDL573,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL573,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL573-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222536,2539 m,OTHER,85,136278290,PRJNA473221,SAMN09268257,Invertebrate,85144591,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129218,USA,North America,USA:California,Illumina HiSeq 2000,JDL574,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL574,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL574-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222537,2539 m,OTHER,85,157837180,PRJNA473221,SAMN09268258,Invertebrate,98362393,UNIVERSITY OF ALABAMA,2013-07-02,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129217,USA,North America,USA:California,Illumina HiSeq 2000,JDL575,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL575,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL575-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222538,2539 m,OTHER,85,89457145,PRJNA473221,SAMN09268259,Invertebrate,57752636,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129216,USA,North America,USA:California,Illumina HiSeq 2000,JDL576,"Yosemite NP\, Cathedral Peak",37.84579 N 119.44615 W,JDL576,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL576-CA08-2013--Bv,female,SRP149031,Thorax muscle
SRR7222539,1287 m,OTHER,85,163585815,PRJNA473221,SAMN09268475,Invertebrate,107455460,UNIVERSITY OF ALABAMA,2014-07-11,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129215,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL743,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL743,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL743-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222540,1287 m,OTHER,85,121635425,PRJNA473221,SAMN09268474,Invertebrate,80212186,UNIVERSITY OF ALABAMA,2014-07-11,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129214,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL741,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL741,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL741-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222541,1287 m,OTHER,85,147182260,PRJNA473221,SAMN09268473,Invertebrate,97675361,UNIVERSITY OF ALABAMA,2014-07-11,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129213,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL739,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL739,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL739-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222542,1287 m,OTHER,85,124784080,PRJNA473221,SAMN09268472,Invertebrate,82399913,UNIVERSITY OF ALABAMA,2014-07-11,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129212,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL738,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL738,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL738-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222543,1287 m,OTHER,85,91074780,PRJNA473221,SAMN09268479,Invertebrate,60223494,UNIVERSITY OF ALABAMA,2014-07-11,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129211,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL747,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL747,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL747-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222544,1287 m,OTHER,85,138219265,PRJNA473221,SAMN09268478,Invertebrate,93043998,UNIVERSITY OF ALABAMA,2014-07-11,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129210,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL746,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL746,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL746-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222545,1287 m,OTHER,85,148837720,PRJNA473221,SAMN09268477,Invertebrate,97898355,UNIVERSITY OF ALABAMA,2014-07-11,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129209,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL745,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL745,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL745-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222546,1287 m,OTHER,85,156388100,PRJNA473221,SAMN09268476,Invertebrate,102762444,UNIVERSITY OF ALABAMA,2014-07-11,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129208,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL744,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL744,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL744-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222547,1287 m,OTHER,85,117780930,PRJNA473221,SAMN09268481,Invertebrate,77473590,UNIVERSITY OF ALABAMA,2014-07-19,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129207,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL861,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL861,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL861-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222548,1287 m,OTHER,85,142856270,PRJNA473221,SAMN09268480,Invertebrate,93955470,UNIVERSITY OF ALABAMA,2014-07-19,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129206,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL860,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL860,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL860-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222549,131 m,OTHER,85,167816860,PRJNA473221,SAMN09268591,Invertebrate,110747689,UNIVERSITY OF ALABAMA,2015-05-15,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129205,USA,North America,USA:California,Illumina HiSeq 2000,JDL1047,Millerton Lake Rd 145 & Rd 206 Pull off roadside,37.012 N 119.732 W,JDL1047,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1047-CA06-2015-S-Bv,female,SRP149031,Thorax muscle
SRR7222550,131 m,OTHER,85,127997420,PRJNA473221,SAMN09268590,Invertebrate,84056391,UNIVERSITY OF ALABAMA,2015-05-15,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129204,USA,North America,USA:California,Illumina HiSeq 2000,JDL1046,Millerton Lake Rd 145 & Rd 206 Pull off roadside,37.012 N 119.732 W,JDL1046,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1046-CA06-2015-S-Bv,female,SRP149031,Thorax muscle
SRR7222551,131 m,OTHER,85,193365395,PRJNA473221,SAMN09268587,Invertebrate,128550673,UNIVERSITY OF ALABAMA,2015-05-15,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129203,USA,North America,USA:California,Illumina HiSeq 2000,JDL1043,Millerton Lake Rd 145 & Rd 206 Pull off roadside,37.012 N 119.732 W,JDL1043,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1043-CA06-2015-S-Bv,female,SRP149031,Thorax muscle
SRR7222552,131 m,OTHER,85,133617705,PRJNA473221,SAMN09268586,Invertebrate,89357974,UNIVERSITY OF ALABAMA,2015-05-15,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129202,USA,North America,USA:California,Illumina HiSeq 2000,JDL1042,Millerton Lake Rd 145 & Rd 206 Pull off roadside,37.012 N 119.732 W,JDL1042,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1042-CA06-2015-S-Bv,female,SRP149031,Thorax muscle
SRR7222553,131 m,OTHER,85,164466585,PRJNA473221,SAMN09268589,Invertebrate,109193412,UNIVERSITY OF ALABAMA,2015-05-15,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129201,USA,North America,USA:California,Illumina HiSeq 2000,JDL1045,Millerton Lake Rd 145 & Rd 206 Pull off roadside,37.012 N 119.732 W,JDL1045,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1045-CA06-2015-S-Bv,female,SRP149031,Thorax muscle
SRR7222554,131 m,OTHER,85,110641100,PRJNA473221,SAMN09268588,Invertebrate,73232943,UNIVERSITY OF ALABAMA,2015-05-15,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129200,USA,North America,USA:California,Illumina HiSeq 2000,JDL1044,Millerton Lake Rd 145 & Rd 206 Pull off roadside,37.012 N 119.732 W,JDL1044,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1044-CA06-2015-S-Bv,female,SRP149031,Thorax muscle
SRR7222555,1216 m,OTHER,85,148970150,PRJNA473221,SAMN09268583,Invertebrate,98230730,UNIVERSITY OF ALABAMA,2015-05-14,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129199,USA,North America,USA:California,Illumina HiSeq 2000,JDL1033,Hwy 168 Buckeye Helipad,37.05299 N 119.39244 W,JDL1033,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1033-CA05-2015-S-Bv,female,SRP149031,Thorax muscle
SRR7222556,545 m,OTHER,85,139305650,PRJNA473221,SAMN09268582,Invertebrate,91734483,UNIVERSITY OF ALABAMA,2015-05-14,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129198,USA,North America,USA:California,Illumina HiSeq 2000,JDL1009,Hwy 168 by Prather roadside patch of vetch,37.0453 N 119.4718 W,JDL1009,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1009-CA04-2015-S-Bv,female,SRP149031,Thorax muscle
SRR7222557,131 m,OTHER,85,161026380,PRJNA473221,SAMN09268585,Invertebrate,106439351,UNIVERSITY OF ALABAMA,2015-05-15,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129197,USA,North America,USA:California,Illumina HiSeq 2000,JDL1041,Millerton Lake Rd 145 & Rd 206 Pull off roadside,37.012 N 119.732 W,JDL1041,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1041-CA06-2015-S-Bv,female,SRP149031,Thorax muscle
SRR7222558,1574 m,OTHER,85,147123270,PRJNA473221,SAMN09268334,Invertebrate,73268165,UNIVERSITY OF ALABAMA,2013-07-01,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129196,USA,North America,USA:California,Illumina HiSeq 2000,JDL538,"Stanislau NF\, Hwy 108",38.11819 N 120.11736 W,JDL538,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL538-CA06-2013--Bv,female,SRP149031,Thorax muscle
SRR7222559,1069 m,OTHER,85,139503700,PRJNA473221,SAMN09268411,Invertebrate,93278742,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129195,USA,North America,USA:California,Illumina HiSeq 2000,JDL269,"Weed\, CA (empty lot)",41.41703 N 122.38499 W,JDL269,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL269-CA01-2012--Bv,female,SRP149031,Thorax muscle
SRR7222560,645 m,OTHER,85,95281515,PRJNA473221,SAMN09268402,Invertebrate,63424283,UNIVERSITY OF ALABAMA,2012-07-24,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129194,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL154,Siskiyou Blvd. X Walker Ave.,42.17953 N 122.67953 W,JDL154,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL154-OR06-2012--Bv,female,SRP149031,Thorax muscle
SRR7222561,1433 m,OTHER,85,109742310,PRJNA473221,SAMN09267980,Invertebrate,43937273,UNIVERSITY OF ALABAMA,2015-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129193,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1493,Mt Hood Bennett Pass Lot,45.3101 N 121.64181 W,JDL1493,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1493-OR07-2015--Bb,female,SRP149031,Thorax muscle
SRR7222562,1433 m,OTHER,85,120615085,PRJNA473221,SAMN09267981,Invertebrate,48049146,UNIVERSITY OF ALABAMA,2015-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129192,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL1494,Mt Hood Bennett Pass Lot,45.3101 N 121.64181 W,JDL1494,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1494-OR07-2015--Bb,female,SRP149031,Thorax muscle
SRR7222563,1433 m,OTHER,85,161947695,PRJNA473221,SAMN09268730,Invertebrate,61751381,UNIVERSITY OF ALABAMA,2016-08-03,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129191,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3139,"Mt Hood\, Bennett Pass Parking Lot",45.3101 N 121.64181 W,JDL3139,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL3139-OR04-2016-D-Bv,female,SRP149031,Thorax muscle
SRR7222564,5574,OTHER,85,161597070,PRJNA473221,SAMN09268731,Invertebrate,59974078,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129190,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3150,Mt Hood Meadows Ski Area,45.33274 N 121.67026 W,JDL3150,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL3150-OR05-2016-D-Bv,female,SRP149031,Thorax muscle
SRR7222565,1835 m,OTHER,85,143198140,PRJNA473221,SAMN09267974,Invertebrate,55834830,UNIVERSITY OF ALABAMA,2016-08-03,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129189,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3119,"Mt Hood\, Timberline Lodge",45.33408 N 121.70775 W,JDL3119,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3119-OR03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222566,1835 m,OTHER,85,149330040,PRJNA473221,SAMN09267975,Invertebrate,56170434,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129188,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3121,"Mt Hood\, Timberline Lodge",45.33408 N 121.70775 W,JDL3121,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3121-OR03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222567,1835 m,OTHER,85,144456310,PRJNA473221,SAMN09267972,Invertebrate,56632350,UNIVERSITY OF ALABAMA,2016-08-03,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129187,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3117,"Mt Hood\, Timberline Lodge",45.33408 N 121.70775 W,JDL3117,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3117-OR03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222568,1835 m,OTHER,85,135109880,PRJNA473221,SAMN09267973,Invertebrate,51478190,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129186,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3118,"Mt Hood\, Timberline Lodge",45.33408 N 121.70775 W,JDL3118,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3118-OR03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222569,1835 m,OTHER,85,168248235,PRJNA473221,SAMN09267978,Invertebrate,63901124,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129185,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3126,"Mt Hood\, Timberline Lodge",45.33408 N 121.70775 W,JDL3126,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3126-OR03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222570,1835 m,OTHER,85,157585070,PRJNA473221,SAMN09267979,Invertebrate,60889558,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129184,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3128,"Mt Hood\, Timberline Lodge",45.33408 N 121.70775 W,JDL3128,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3128-OR03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222571,1835 m,OTHER,85,164055695,PRJNA473221,SAMN09267976,Invertebrate,59757860,UNIVERSITY OF ALABAMA,2016-08-03,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129183,USA,North America,USA:Oregon,Illumina HiSeq 4000,JDL3123,"Mt Hood\, Timberline Lodge",45.33408 N 121.70775 W,JDL3123,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3123-OR03-2016--Bb,female,SRP149031,Thorax muscle
